keywords,sentiment_coeff,TFIDF
endless,-1.1875619550502128,0.0
virtue,-1.153252191805763,0.0
narrow,-1.0361808265866903,0.0
corridor,1.3685610603352307,0.0
iron,-1.0952473163313183,0.0
gate,1.319502823807699,0.0
stone,1.0592576796777973,0.0
conducted,-1.1297437606241238,0.0
striking,-1.0847221287094853,0.0
sounds,1.217518692544099,0.0
hollow,1.1135249065603077,0.0
severely,1.4171096888587624,0.0
goodness,1.1741824799281009,0.0
solemn,1.2358910689740499,0.0
examine,-1.4409175064422928,0.0
seconds,1.3935175632970582,0.0
bed,1.1270480708549244,0.0
longer,1.2065292107622687,0.0
escape,-1.1434003985065264,0.0
banks,-1.2242020517519148,0.0
strengthen,-1.2710269859852907,0.0
resources,-1.2178520872336749,0.0
france,-1.0960050437838889,0.0
contains,-1.2318249021657002,0.0
2,-1.223157203425541,0.0
packed,1.0593661961702896,0.0
layers,-1.2258077047620892,0.0
reserve,-1.2010402128989195,0.0
usually,-1.2568344277338324,0.0
kept,1.27674630891172,0.0
expect,1.261449528197372,0.0
pack,1.4366095396505798,0.0
cards,1.4195504626954163,0.0
preparations,-1.169696634216421,0.0
presence,1.0842657890846803,0.0
choose,1.1140739468762026,0.0
positions,-1.4588984239606164,0.0
harm,1.177593762569563,0.0
unless,-1.1764445205192693,0.0
stand,1.20174611851423,0.0
darkness,1.3149711437262075,0.0
experienced,1.1466479455796246,0.0
smell,1.1939580434122667,0.0
assure,1.3339101326655751,0.0
sudden,-1.0534552588224209,0.0
gloom,1.5147820022757053,0.0
retreat,1.0802311808970293,0.0
inspector,1.2872149900694714,0.0
officers,1.106377751388962,0.0
silent,1.4099882167311224,0.0
dawn,1.4657737107127828,0.0
weary,1.4205114607143796,0.0
feared,1.2947038152341173,0.0
highest,-1.1299775554616556,0.0
tension,-1.2243812655589061,0.0
hearing,1.4140009798798685,0.0
gentle,1.1053263943275482,0.0
distinguish,1.3137241483650175,0.0
deeper,-1.0412826901874577,0.0
breath,1.4248287951205654,0.0
yellow,1.0522449993649394,0.0
warning,-1.2542274655155208,0.0
area,-1.1999319094981684,0.0
withdrawn,-1.2123889576769025,0.0
disappearance,-1.3287985195014191,0.0
tearing,-1.1989744842777317,0.0
edge,1.090277460621249,0.0
cut,1.0365869140098256,0.0
rested,1.2902952219280706,0.0
pale,1.2289845966274644,0.0
shock,-1.1568743359946256,0.0
scott,-1.1703824545671613,0.0
cloth,1.0744739624587247,0.0
pistol,1.319432134396312,0.0
idea,1.1443916698024763,0.0
effective,-1.5532071884913947,0.0
fix,-1.3352823480815923,0.0
touch,1.0772040293517988,0.0
prisoner,1.3059991263924036,0.0
veins,-1.1298775518419275,0.0
highness,1.0988551875385624,0.0
bow,1.1844484616566078,0.0
detected,-1.3352398863840451,0.0
defeated,-1.25621382616962,0.0
settle,1.2046701825360209,0.0
expense,-1.1250999722007944,0.0
refund,-1.1051246060059423,0.0
curious,1.4576597591485916,0.0
suggest,-1.1855634195708038,0.0
method,-1.170470475887727,0.0
manage,1.2958999607598964,0.0
securing,-1.3932686122550646,0.0
mere,-1.215214162580874,0.0
inquiries,1.4340652831969054,0.0
surprised,1.41681708619424,0.0
beating,1.5544258763256036,0.0
worn,1.2062343866638183,0.0
stained,-1.0443954758864686,0.0
remaining,-1.2462231787632922,0.0
essential,-1.2743096800256641,0.0
discovered,-1.309076820325605,0.0
removed,-1.1676411595887035,0.0
exclaimed,1.1938648978938775,0.0
feel,1.2832640989348716,0.0
spent,1.1288996758416645,0.0
existence,-1.1910063712985337,0.0
race,-1.0817302271373297,0.0
l,1.0151407042158564,0.0
c,-1.1050024695752465,0.0
est,1.09210646993936,0.0
george,1.0102379156019634,0.0
dare,1.3890530828542818,0.0
fly,1.3556574016022125,0.0
working,1.1729354752532506,0.0
generations,-1.1843973207818417,0.0
leading,-1.1401785993314049,0.0
foreseen,-1.2450802648892123,0.0
convinced,1.1761399478156538,0.0
bald,1.0294633971695653,0.0
reports,1.1478634603629962,0.0
limits,-1.5201155192718816,0.0
producing,-1.3087789796396976,0.0
report,1.1370363077513272,0.0
contain,-1.2897770356963043,0.0
vital,-1.4206150448414638,0.0
essence,-1.316578124286978,0.0
depend,-1.2958387227449315,0.0
unnatural,1.3709121147857968,0.0
smiled,1.4386783868028683,0.0
everybody,1.4507097824212314,0.0
throughout,-1.268226281614002,0.0
contact,-1.1273946356664717,0.0
picked,1.32204359929299,0.0
practical,-1.147355799443991,0.0
test,-1.1988591137606142,0.0
cruelty,1.5542801020573784,0.0
reading,1.1868830168195657,0.0
drink,1.3396098231346558,0.0
sister,1.3023514289358509,0.0
writers,-1.3472809677787847,0.0
argument,-1.2352844490876278,0.0
separation,-1.097579365812453,0.0
happens,1.0634935280948064,0.0
connection,-1.3169343735851429,0.0
teeth,1.058279275809132,0.0
allow,1.0979313373599222,0.0
snuffbox,1.4388750838819957,0.0
assistance,-1.2655658338032878,0.0
served,1.0923109800668855,0.0
feature,-1.124046506238079,0.0
analysis,-1.5012167701959058,0.0
charm,1.2520391420354482,0.0
apt,-1.2506653975282542,0.0
referred,-1.1485383305873311,0.0
presents,-1.146486202239114,0.0
gazing,1.4091888190258814,0.0
opposite,1.1659415355452314,0.0
feather,1.3194306766170585,0.0
leaves,1.1150849271998025,0.0
symptoms,-1.1640283849204245,0.0
de,1.0292257487242271,0.0
communication,-1.2333886728409145,0.0
symptom,-1.3037314018090143,0.0
angry,1.4160126576110357,0.0
merchant,-1.1292755308950624,0.0
tiny,-1.2613165136498328,0.0
welcomed,1.445113711791706,0.0
trying,1.38313079962315,0.0
violent,1.1229921741976516,0.0
astonishment,1.5703622669341688,0.0
hosmer,1.0974813584495335,0.0
angel,1.11318627243147,0.0
windibank,1.1783853218115714,0.0
father,1.3494207790512949,0.0
stepfather,1.432243991524094,0.0
older,-1.1187538189406114,0.0
mother,1.3279806072504223,0.0
alive,1.3812419327828658,0.0
fifteen,1.0278185263628945,0.0
younger,1.2512480558694463,0.0
superior,-1.195197450606521,0.0
income,-1.1475223839347124,0.0
separate,-1.1472795675182343,0.0
uncle,1.5575717125702846,0.0
stock,-1.1786832890729608,0.0
paying,-1.0734260792024204,0.0
per,-1.07844905679738,0.0
cent,-1.0961801109175584,0.0
thousand,1.0432787207146006,0.0
extremely,1.0592969024473289,0.0
travel,1.1578145474302899,0.0
60,-1.239866397805348,0.0
burden,1.1335213934902286,0.0
staying,1.4934887361793039,0.0
ball,1.2704880424808116,0.0
anywhere,1.1418898148694578,0.0
school,-1.1475672499450316,0.0
treat,-1.208450525315386,0.0
prevent,-1.2261074217546557,0.0
fit,1.316865151258833,0.0
friends,1.1007282415939943,0.0
purple,1.1588282240472774,0.0
firm,-1.07162989818082,0.0
visitors,1.2872498839404312,0.0
circle,-1.0223195354190104,0.0
write,1.2522720515464572,0.0
worst,1.3526662979932702,0.0
offered,1.1459011968965611,0.0
fond,1.270292287655176,0.0
shy,1.5966775593402367,0.0
hated,1.2496177038843472,0.0
swollen,-1.0257498052949872,0.0
glands,-1.1069267713348303,0.0
weak,1.0908269177015604,0.0
throat,1.063793750887518,0.0
speech,1.0978257891710748,0.0
glasses,1.4085518346830377,0.0
proposed,-1.0789363646678842,0.0
passion,-1.2024696498817444,0.0
talked,1.4041937219995893,0.0
marrying,1.2624954607802583,0.0
wedding,1.274930221064677,0.0
missed,1.5771367138661252,0.0
breakfast,1.3835342407781908,0.0
hotel,1.4219803021154844,0.0
treated,-1.1175200549031112,0.0
occurred,1.1304380520218766,0.0
meaning,1.1365374420767276,0.0
bringing,-1.1301864279913794,0.0
doors,1.139679278884243,0.0
settled,1.1956426858726512,0.0
independent,-1.2180744841783893,0.0
sleep,1.2557300768988409,0.0
handkerchief,1.2148460658400044,0.0
rising,1.2866844951415302,0.0
definite,-1.2126561181663098,0.0
slip,1.4213109380232465,0.0
incident,1.419561431272651,0.0
faith,-1.0770898829660094,0.0
respect,-1.0747902208021631,0.0
whenever,-1.3024815354907109,0.0
summoned,1.1671542811897837,0.0
pressed,1.1393761428241609,0.0
directed,-1.0987517038811148,0.0
leaned,1.4117969434589797,0.0
infinite,-1.1640061571928344,0.0
invisible,1.5658517983922469,0.0
nails,-1.1420084728686302,0.0
describe,-1.2985134801479212,0.0
gloves,1.1127745270526521,0.0
softly,1.5533301710364626,0.0
hit,1.4637380534777478,0.0
impressions,-1.4147152630589417,0.0
sleeve,1.3308465557034168,0.0
material,-1.1621090265505825,0.0
traces,1.1532649227153084,0.0
defined,-1.1479487521971787,0.0
type,-1.1340997109040856,0.0
ventured,1.3084278652317407,0.0
ones,1.1166385068931592,0.0
slightly,1.1559727730846878,0.0
toe,-1.087120819761841,0.0
fifth,-1.0713302088485837,0.0
fully,-1.0588916851023746,0.0
torn,-1.0568181735303968,0.0
amusing,1.6367287785920228,0.0
printed,-1.167266577591742,0.0
missing,1.3542491205368643,0.0
fourteenth,-1.2661686776670886,0.0
sallow,1.1707028702109037,0.0
elastic,-1.1794246971840794,0.0
anybody,1.4262332864685925,0.0
strike,1.1536765718557245,0.0
breach,-1.5034489863538745,0.0
asking,1.36656837983308,0.0
answers,1.1620863021015662,0.0
solid,-1.3127475587594148,0.0
grounds,-1.2734635314269511,0.0
assured,-1.1039564641971005,0.0
conviction,1.1862498626027742,0.0
professional,-1.2934315286595297,0.0
gravity,-1.2466617084267848,0.0
spring,1.077514398399092,0.0
chemical,-1.2550057077699313,0.0
salt,-1.0563547352139326,0.0
scoundrel,1.5085293632665158,0.0
reply,1.2538409671915371,0.0
nearest,1.0914344079550249,0.0
appointment,1.1880540158701087,0.0
wash,1.1526178329385832,0.0
linen,1.222264883531633,0.0
public,-1.1109878454598356,0.0
controlled,-1.4426281071612266,0.0
pleasant,1.2999848605320448,0.0
misfortune,1.358222204120206,0.0
abroad,1.1327906369144354,0.0
useless,-1.1644815810343634,0.0
alike,1.2885522194446632,0.0
defect,-1.2295700116829675,0.0
tail,1.1614876519404242,0.0
r,-1.0854541777788844,0.0
correspondence,-1.5154331841230524,0.0
devoted,-1.2172412181333676,0.0
waste,-1.337064581658778,0.0
stepping,1.519619880793006,0.0
trap,1.5418495914639296,0.0
brow,1.1897326166440425,0.0
cruel,1.2428384373513026,0.0
wrong,1.1967368777007772,0.0
breast,1.062346597795112,0.0
utterly,-1.3156581708348405,0.0
crushed,1.1462962304148507,0.0
stuck,1.315804765023955,0.0
leaning,1.2888918210537634,0.0
enjoyed,-1.1488506318889815,0.0
difference,-1.3678511472867727,0.0
disposition,-1.3465950839016525,0.0
affectionate,1.3504486665336128,0.0
warm,1.1361826912865232,0.0
fair,1.1193033739087472,0.0
personal,-1.110591875795231,0.0
allowed,1.079977154749355,0.0
forbidding,-1.3538325242165157,0.0
seek,1.132437823220395,0.0
insisted,1.1696616539296911,0.0
covered,1.0848428181728926,0.0
whisper,1.6444021444271912,0.0
loudly,1.4588492830298343,0.0
expressed,1.1503422415726965,0.0
produced,-1.2377678472904634,0.0
meetings,-1.2713552518747748,0.0
engagement,1.3297818763944804,0.0
affections,-1.2119500851766605,0.0
permanent,-1.3688408898117297,0.0
happening,1.3117599678599958,0.0
fate,1.1222672238133908,0.0
rate,-1.1182434919889794,0.0
farther,1.1349424081177122,0.0
assurance,1.2878091225548884,0.0
punishment,-1.245382212834356,0.0
brother,1.3257329039799175,0.0
whip,1.2711509814638189,0.0
bitter,-1.146745986535629,0.0
swift,1.1546639737741609,0.0
speed,1.1909251664369445,0.0
ends,-1.1449802326944485,0.0
respects,-1.3611429814296878,0.0
spectacles,1.4737573794052532,0.0
confirmed,1.2945642916362194,0.0
isolated,-1.346147347264838,0.0
minor,-1.350180653772107,0.0
pointed,1.2755280799708737,0.0
request,1.114390251022345,0.0
inform,1.5000612057179623,0.0
revealed,-1.2155284664720225,0.0
trivial,-1.1844669200876303,0.0
characteristic,-1.1279329561692242,0.0
defects,-1.4027901465162986,0.0
seated,1.1925128681344077,0.0
11,-1.1323167915059702,0.0
list,1.0969828598474691,0.0
seeing,1.6487342046683229,0.0
camp,1.03184361506049,0.0
stated,-1.262076153165981,0.0
platform,-1.0916829180747551,0.0
fitting,-1.0938647783019573,0.0
local,-1.3764441814136308,0.0
aid,-1.16461960283809,0.0
seats,-1.1934312892767251,0.0
intervals,-1.1125167817310626,0.0
onto,1.2390532569731632,0.0
accounts,-1.3116691151794857,0.0
invariably,-1.2138440718352723,0.0
established,-1.3242284997034264,0.0
son,1.3729530140708162,0.0
granted,-1.212559965401795,0.0
opportunity,-1.101127602639118,0.0
district,-1.2080382159753835,0.0
largest,-1.2771779089615638,0.0
farms,-1.161109694800063,0.0
charles,-1.060350339324667,0.0
mccarthy,1.10346429567822,0.0
colonies,-1.219920964287997,0.0
terms,-1.1962206641213655,0.0
equality,-1.2291381085465771,0.0
eighteen,1.0648922748877427,0.0
avoided,-1.1509258413280292,0.0
servants,1.1816666871094452,0.0
june,-1.0886482553153454,0.0
pool,1.3940088105512802,0.0
lake,-1.1067126745704885,0.0
formed,-1.1332491432584617,0.0
spreading,-1.1324357177676554,0.0
serving,1.1834155525173962,0.0
mile,1.107842834036708,0.0
mentioned,1.1644312925931768,0.0
gun,1.1472148140141565,0.0
actually,1.19962814119577,0.0
patience,1.4791930280211538,0.0
estate,1.0385216106658632,0.0
woods,1.1896127595593189,0.0
states,-1.1207133673353855,0.0
border,-1.127931406573367,0.0
elder,1.4532347414958233,0.0
frightened,1.5276283587402333,0.0
violence,-1.2357447436784044,0.0
excited,1.2271356241267937,0.0
injuries,-1.2014187713305085,0.0
inflicted,-1.3092680467616526,0.0
paces,1.09124126563738,0.0
arrested,-1.170746738732645,0.0
evidence,-1.2471166796068385,0.0
pointing,1.3961461054096649,0.0
looks,1.3798220985553205,0.0
retained,-1.3734425827061727,0.0
lestrade,1.3650951405348128,0.0
aged,-1.1014826510629574,0.0
flying,1.2386496487192944,0.0
westward,-1.1450373944964674,0.0
miles,1.010098842189468,0.0
credit,-1.1252995436915072,0.0
destroy,-1.190560764169537,0.0
theory,-1.1701500099716724,0.0
understanding,1.1721706243068,0.0
military,-1.115373020051569,0.0
angle,1.0293360493096533,0.0
jaw,1.0698101839208118,0.0
equal,-1.1564864611785235,0.0
lies,-1.1340168380041071,0.0
service,-1.1178202738976288,0.0
considering,1.3834915022737062,0.0
farm,-1.1404497589796416,0.0
natural,-1.1218788516163507,0.0
removing,-1.2399967898886721,0.0
minds,1.289681989315565,0.0
jury,-1.1979157663219742,0.0
innocent,-1.063194206643569,0.0
anger,1.2626030558372674,0.0
policy,-1.1948558490539605,0.0
frank,1.5337503158753163,0.0
firmness,-1.2783223597197686,0.0
consider,1.101175798885678,0.0
forgotten,1.3550190191522395,0.0
duty,1.1737557329735304,0.0
according,-1.1924769817601415,0.0
reproach,1.221941574544337,0.0
healthy,-1.0834516783486157,0.0
guilty,1.2851878164630497,0.0
paragraph,-1.1549862324167846,0.0
absent,1.0395331476182124,0.0
arrival,1.2462779465588043,0.0
rapidly,1.0716247564186174,0.0
yards,1.1561055243804603,0.0
temper,1.2251403348014758,0.0
becoming,-1.0683090188189341,0.0
terribly,1.542912824607366,0.0
popular,-1.1597984626663995,0.0
manners,-1.1343688071058975,0.0
enemies,-1.1533090419023944,0.0
final,-1.1476569672665051,0.0
decide,-1.1591865276715172,0.0
refusal,-1.1348553525484648,0.0
arise,-1.4625319867530917,0.0
uttered,1.2683378255805795,0.0
confusion,1.1534365783059581,0.0
aroused,1.1109222261206635,0.0
disturbed,1.2362682859960643,0.0
feeling,1.1675264466249808,0.0
concluded,1.2569386603689852,0.0
examination,-1.1068899427481416,0.0
remarks,1.4455580426564965,0.0
severe,-1.1281795990158174,0.0
dying,1.2800306792395326,0.0
pains,-1.090787212022161,0.0
consciousness,-1.096288765097065,0.0
reference,-1.1669105248030638,0.0
approach,1.3153317694757864,0.0
spite,-1.1519292312983194,0.0
surroundings,-1.3240306851877777,0.0
difficulty,-1.0821197303504813,0.0
tea,1.2092051252537923,0.0
pressure,-1.1917688534063928,0.0
sky,1.143491606110768,0.0
newspapers,-1.222139053903778,0.0
repeatedly,1.248063635447251,0.0
cheeks,1.122207136987566,0.0
concern,-1.2630290855159425,0.0
children,1.0495354849355745,0.0
tender,1.0336443752444509,0.0
charge,1.0792405108376129,0.0
absurd,1.4166892312021544,0.0
forming,-1.1484609092464566,0.0
hide,1.4568718793211493,0.0
union,-1.2744982436136505,0.0
mines,-1.2436659228429157,0.0
prison,1.1700586745644237,0.0
undertaking,1.2426263905356567,0.0
dignity,1.138267019966075,0.0
novel,1.2493981434116201,0.0
compared,-1.1611596829015356,0.0
continually,1.3599645093121076,0.0
flung,1.1841785112933976,0.0
supposing,1.5917128295255307,0.0
unhappy,1.3429494293184912,0.0
terrible,1.2616753937685012,0.0
contained,-1.4416347503012767,0.0
surgeon,-1.226425178834536,0.0
posterior,-1.1402002934041764,0.0
bone,-1.1535893168201543,0.0
spot,1.1633171629661525,0.0
extent,-1.2985205110886304,0.0
accused,-1.259141158444118,0.0
delirium,-1.2009539139682803,0.0
commonly,-1.1936980490531366,0.0
indicate,-1.1748931878504805,0.0
tissue,-1.1173459712650538,0.0
rain,1.3028468165994933,0.0
charming,1.1089946389064589,0.0
thereby,-1.2269534774543616,0.0
painful,-1.0315304436464572,0.0
tale,1.492650642231537,0.0
interview,1.4400433879771837,0.0
truth,1.1377088291239141,0.0
finding,1.2133547438881465,0.0
trouble,1.3366261659789913,0.0
suffered,-1.1280416365638597,0.0
depends,-1.3280213593694168,0.0
sixty,1.0716796801819783,0.0
constitution,-1.2148589370848348,0.0
health,-1.0478414923132728,0.0
add,-1.2161736224772233,0.0
learned,1.1649960159284105,0.0
helped,1.3814322141762911,0.0
obligations,-1.2783170502298298,0.0
proposal,-1.0979013027345486,0.0
replied,1.376182012350906,0.0
fog,1.2996356194434842,0.0
widespread,-1.519548399681519,0.0
walls,-1.089960194127854,0.0
horror,1.2140939747827126,0.0
measured,1.431440811945783,0.0
desired,-1.233168656668015,0.0
transformed,-1.3529839385006732,0.0
brows,1.411981130888068,0.0
shone,1.1569708148148927,0.0
beneath,1.0564075389814749,0.0
bent,1.1788491485086017,0.0
compressed,-1.0822070975071152,0.0
animal,1.0908552853658957,0.0
concentrated,1.1426445872498336,0.0
silently,1.3774274616529942,0.0
damp,1.192084809477271,0.0
path,1.1025882801269655,0.0
sometimes,-1.1425144443695974,0.0
indifferent,1.3255906412372829,0.0
situated,-1.1641234189432357,0.0
boundary,-1.241527028586877,0.0
wealthy,1.2298103208942135,0.0
site,-1.2348714509848904,0.0
grew,1.1872765630937454,0.0
trees,1.1058292697795151,0.0
eager,1.2993481865331609,0.0
trace,-1.1452941784519073,0.0
listening,1.407811777755552,0.0
losing,1.2433574231405695,0.0
tree,1.2274648324815869,0.0
dried,1.0997982628451273,0.0
gathering,1.5644134963215224,0.0
dust,1.1137745823685383,0.0
envelope,1.2473047307028862,0.0
examining,-1.2312898249832571,0.0
highroad,1.1862416193123262,0.0
carrying,1.074296604925177,0.0
holding,1.29694407842284,0.0
growing,-1.0367684014399872,0.0
leg,1.0421798297806142,0.0
indian,-1.198280486736799,0.0
holder,1.09402991265586,0.0
knife,-1.0902580620523092,0.0
calmly,1.7217439090085809,0.0
cleared,1.106682433057404,0.0
although,-1.4205935599318853,0.0
impressed,-1.268744254922626,0.0
research,-1.1374683710975608,0.0
meant,1.2497107895263269,0.0
distinctly,1.5543438327144672,0.0
folded,1.2671818121628011,0.0
map,-1.0325278151297734,0.0
colony,-1.269415362401365,0.0
utter,1.441031273562249,0.0
possession,-1.1761385770163135,0.0
conception,-1.1823279683263237,0.0
approached,1.3966049119649435,0.0
judge,1.283059271140618,0.0
distinct,-1.2136933122347535,0.0
injury,-1.2103607723908745,0.0
special,-1.1378832755770818,0.0
varieties,-1.2484273846062062,0.0
stump,-1.3038588347898892,0.0
variety,-1.2097224677135925,0.0
net,-1.2126681743306151,0.0
cord,-1.0953456812710225,0.0
possessed,-1.2516960919558966,0.0
strength,-1.1822394670141452,0.0
beard,-1.0442848888035985,0.0
eyebrows,1.180906350042403,0.0
combined,-1.4207457862275916,0.0
chronic,-1.204376152715784,0.0
disease,-1.2408861842886778,0.0
avoid,1.078576520895563,0.0
answering,1.6016252782146148,0.0
sank,1.3310334400804005,0.0
break,-1.0935834165107183,0.0
required,-1.250842505731368,0.0
acting,-1.2787850471531177,0.0
extremity,-1.1474239779752555,0.0
needed,1.2168555481790235,0.0
luck,1.222197063279027,0.0
stopping,1.4867468017897385,0.0
wagons,1.1518960484670846,0.0
convoy,1.267063168725529,0.0
attacked,-1.1238710494457764,0.0
boys,1.3290252761553425,0.0
killed,1.21534430771524,0.0
wagon,1.346910661709417,0.0
fixed,1.0716865225009289,0.0
touching,1.4545566561961984,0.0
shaking,1.3441701447892924,0.0
worse,1.2393963826748298,0.0
stroke,-1.12899130750982,0.0
property,-1.1690779845988284,0.0
mixed,-1.1741249222124337,0.0
regard,-1.167001443742081,0.0
bond,-1.3437490332920754,0.0
desperate,1.358762546802759,0.0
limb,-1.1571030809468714,0.0
foul,1.1846140528672215,0.0
tongue,1.0763265845374226,0.0
beast,1.6378595269678942,0.0
cover,1.1515451886935923,0.0
fetch,1.5152482223582289,0.0
signed,-1.0990728154422142,0.0
exposed,-1.1308957980602856,0.0
deed,1.2486084801312007,0.0
condemned,-1.1564906734371474,0.0
easier,1.3060816739582728,0.0
giant,-1.1987444328694417,0.0
frame,1.2271438060715685,0.0
submitted,-1.1618208884076957,0.0
defending,-1.2615741598918435,0.0
happily,1.4958397777348726,0.0
records,-1.3495655074819852,0.0
qualities,-1.2551833778464287,0.0
degree,-1.1764690507254951,0.0
skill,-1.227186688858104,0.0
logical,-1.2495296951235355,0.0
proof,-1.2293617838558004,0.0
greater,-1.1794674277372057,0.0
retain,-1.3726928620151562,0.0
club,1.098565100007837,0.0
island,-1.0177760940359482,0.0
poisoning,-1.330104903446267,0.0
wound,-1.1096773438183911,0.0
september,-1.0806022510358793,0.0
exceptional,-1.359814630896717,0.0
screamed,1.5415110401689591,0.0
forces,-1.1616876746596945,0.0
mankind,1.1167224186894555,0.0
storm,1.2932733576868225,0.0
louder,1.3625022234627475,0.0
text,-1.1885551654527902,0.0
encourage,-1.3480010998347574,0.0
lamp,1.2085217295844246,0.0
bearing,1.1105429306912609,0.0
anxiously,1.7433411466598645,0.0
owe,1.252467751466658,0.0
dry,1.029332689543368,0.0
major,1.1442263328600513,0.0
appeal,-1.1564407591691934,0.0
awful,1.3785576398810029,0.0
sons,1.1130017300062536,0.0
joseph,1.0444054307701025,0.0
factory,-1.1410434538722405,0.0
enlarged,-1.1986620004200517,0.0
retire,1.3504580011697462,0.0
america,-1.1867793671290667,0.0
florida,-1.240612892442185,0.0
reported,1.2805278165997656,0.0
war,-1.0626560720414535,0.0
fought,-1.1195386725843437,0.0
jackson,-1.0760703156418454,0.0
colonel,1.3215050425923944,0.0
lee,-1.100708301234287,0.0
negroes,-1.3575391317553893,0.0
republican,-1.1843864606603125,0.0
fields,1.0457548199953712,0.0
exercise,-1.1446263521475692,0.0
drank,1.5559570803727103,0.0
begged,1.3083805235300536,0.0
representative,-1.160951509802609,0.0
sixteen,1.11185306913428,0.0
liked,1.4229907823353596,0.0
exception,-1.2349023817788014,0.0
permit,-1.462417536550742,0.0
collection,-1.2333061869719366,0.0
trunks,-1.1250872849501583,0.0
bundles,-1.1529532479790583,0.0
foreign,-1.1359178457886066,0.0
stamp,-1.1683962992828216,0.0
receive,-1.0892836151237433,0.0
bills,-1.2477502396596911,0.0
india,-1.2009957855083353,0.0
fallen,1.1673122488659582,0.0
skin,-1.1529200791912304,0.0
trembling,1.3264698960504333,0.0
k,-1.033301310953266,0.0
flap,-1.1648648053431478,0.0
terror,1.2090595754697648,0.0
belonged,1.282219825187727,0.0
oath,1.1537772736552114,0.0
burning,1.1069269749344752,0.0
mass,-1.0825370571123842,0.0
enjoy,1.2929576943610748,0.0
shows,-1.1307626227244485,0.0
sensation,-1.055711146807783,0.0
spend,1.2957538841671603,0.0
tear,1.264692812064248,0.0
sheep,1.1702957157523013,0.0
bar,1.1684052164968637,0.0
green,1.1087195950200757,0.0
14,-1.2084645123170292,0.0
reception,1.1613435735303566,0.0
supposed,-1.1655836280795158,0.0
10,-1.1498540822575185,0.0
destroyed,-1.1777072935703077,0.0
soldier,1.4090285976827273,0.0
reconstruction,-1.3000094851240953,0.0
southern,-1.2336071320701576,0.0
politics,-1.1570119410857056,0.0
opposing,-1.3663836604251636,0.0
carpet,1.2633960592258182,0.0
beginning,-1.10900448183289,0.0
january,-1.1520150406505485,0.0
85,-1.256896687142241,0.0
newly,-1.059572243550558,0.0
courage,1.248099922109115,0.0
nonsense,1.285586523553079,0.0
vain,1.3595340944304914,0.0
command,1.1028120704374036,0.0
hill,1.1559625190429497,0.0
senseless,1.3791832044327563,0.0
skull,-1.1068823192721162,0.0
hesitation,1.2199316197588863,0.0
causes,-1.2468588225302322,0.0
unable,1.1811430998230186,0.0
record,-1.4285202295537145,0.0
roads,-1.1240575862419335,0.0
troubles,1.3005515618725976,0.0
dependent,-1.5972180591865073,0.0
pressing,1.1297157819570638,0.0
elapsed,-1.086163112018669,0.0
begun,1.2205282926613616,0.0
generation,-1.193414582555404,0.0
comfort,1.3027670323368128,0.0
shape,-1.1609018103688171,0.0
eastern,-1.1920836536103188,0.0
division,-1.119464997659745,0.0
message,1.114890857472824,0.0
guard,1.127798861997401,0.0
act,-1.159454889839688,0.0
relations,-1.1144997096670073,0.0
advised,1.2613204260846231,0.0
acted,-1.1627610843453169,0.0
margins,-1.1818815911215437,0.0
particular,-1.1361940912904078,0.0
destruction,-1.1942520594349058,0.0
page,1.0225784538488816,0.0
undoubtedly,-1.4803859330180418,0.0
visited,-1.1218913253667948,0.0
described,-1.1889362020654184,0.0
web,-1.1593893143132203,0.0
punish,1.202299991488606,0.0
parties,-1.0704661787727645,0.0
pulling,1.4802971494280472,0.0
meanwhile,1.3661166859294098,0.0
safety,-1.2906667470246616,0.0
elements,-1.2328361729769168,0.0
glow,1.4559424458079482,0.0
elbows,1.3521148342606402,0.0
ideal,-1.4123025345429223,0.0
understood,1.2079670905719573,0.0
attain,-1.2078311801232686,0.0
sought,-1.1786291099822317,0.0
solution,-1.0305296041854315,0.0
art,-1.093451368038774,0.0
necessary,-1.2223140595733748,0.0
readily,-1.2883796347364884,0.0
education,-1.2022099560653392,0.0
rare,-1.1067279601049658,0.0
friendship,1.270507178687398,0.0
document,-1.317604227374254,0.0
profound,-1.096765808697996,0.0
region,-1.1139832254186326,0.0
anatomy,-1.4610074133415023,0.0
provincial,-1.2247399783037072,0.0
assume,-1.2199601374634312,0.0
distance,1.10842630743472,0.0
vessel,-1.1409225590748082,0.0
quickly,1.3544623079058515,0.0
urged,-1.2308041824352198,0.0
persons,-1.1629134099482743,0.0
determination,1.4793172482137045,0.0
individual,-1.258781878339064,0.0
bending,1.3286965986044208,0.0
derived,-1.2512101769224522,0.0
confederate,-1.2834059062509653,0.0
soldiers,1.242269191895644,0.0
branches,-1.1700325260013809,0.0
tennessee,-1.1209413157445534,0.0
louisiana,-1.1556156870714795,0.0
georgia,-1.1772308444191188,0.0
negro,-1.3319974403692474,0.0
voters,-1.2182715466620442,0.0
opposed,-1.3168497002681858,0.0
views,-1.1114824034027495,0.0
oak,1.3284653382395075,0.0
receiving,1.1213878285202972,0.0
openly,-1.1484885224839922,0.0
succeeded,-1.2441231163032616,0.0
efforts,-1.1482935522090194,0.0
united,-1.098251768583952,0.0
government,-1.178978992177348,0.0
classes,-1.5209685134937336,0.0
community,-1.405416126571596,0.0
eventually,-1.152461507735438,0.0
movement,-1.1313454609101068,0.0
laying,-1.128752107014101,0.0
